Company ID,Company name,Transactly Office ID (APP),Original Sales Rep: Company,Recent Deal Amount,Recent Deal Close Date,Contract Effective Date,Office SubScription Plan/Tier (APP),Office Subscription Renewal Date (APP),Brokerage Onboarding Date,id (MLS),MLS System Names,Email,Principal Broker's Email Address,Phone Number,Street Address,Street Address 2,City,State / Province,Postal Code,Brokerage Growth Manager,Assigned CS Rep,Last Engagement Date,Can We Send Emails to Agents,Company Domain Name,Website URL,Billing Contact Name
4576899125,Cactus Mountain Properties,,Clayton Sanders (Deactivated User),,,,,,,,,,,+1 480-688-8444,10440 East Riggs Road,,Chandler,AZ,85248,,,2021-07-24 17:29,,cactusmountainproperties.com,cactusmountainproperties.com,
4576655364,Buckner Real Estate Services,,AJ Kariem,,,,,,,,,,,502.257.7071,,,Louisville,KY,40202,AJ Kariem,,2022-04-05 14:37,,bucknerrealtors.com,bucknerrealtors.com,
4575425720,Keller Williams Metropolitan,,,,,,,,,,,,,(603) 232-8282,168 South River Road,,Bedford,NH,3110,,,,,metro.yourkwoffice.com,metro.yourkwoffice.com,
4575438872,Deasy Penner Podley,,,,,,,,,,,,,+1 310-275-1000,200 South Los Robles Avenue,,Pasadena,CA,90265,,,2020-10-05 14:36,,deasypennerpodley.com,deasypennerpodley.com,
4575351864,HomeSmart Evergreen,,Clayton Sanders (Deactivated User),,,,,,,,,,,9497537888,9901 Irvine Center Dr #188,,Irvine,CA,92618,,,2020-11-06 12:25,,evergreenrealty.net,evergreenrealty.net,
4575303348,Hegg Realtors,,,,,,,,,,,,,6053362100,2804 East 26th Street,,Sioux Falls,SD,57103,,,,,hegg.com,hegg.com,
4575199808,Jackson Hole,,Clayton Sanders (Deactivated User),,,,,,,,,,,3077336060,80 West Broadway,,Jackson,WY,83001,,,2021-01-06 10:11,,jhrea.com,jhrea.com,
4575156898,RE/MAX Tropical Sands,,Bradley Feiner (Deactivated User),,,,,,,,,,,+1 941-349-3460,1211 Old Stickney Point Road,,Sarasota,FL,34242,,,,,tropicalsands.net,tropicalsands.net,
4570678972,,,,,,,,,,,,,,,,,,,,,,2020-10-15 15:18,,Everhome,Everhome,
4564484561,Keller Williams - Joplin,,,,,,,,,,,,,+1 417-623-9900,619 S Florida Ave,,Joplin,MO,64804,,,2021-07-23 16:11,,kellerwilliamsjoplin.com,kellerwilliamsjoplin.com,
4564413315,Re/Max - Colorado,,,,,,,,,,,,,,,,,CO,,,,2022-04-08 10:46,,,,
4564413268,Keller Williams - Colorado,,,,,,,,,,,,,,,,,CO,,,,2022-04-01 11:42,,,,
4564413216,eXp Realty - Colorado,,,,,,,,,,,,,,,,,CO,,,,,,,,
6063975229,Compass Colorado LLC,,,,,,,,,,,,,,,,,CO,,,,,,,,
4564483876,Coldwell Banker - Colorado,,,,,,,,,,,,,,,,,CO,,,,2022-02-22 15:40,,Coldwell,Coldwell,
4563318740,The Licher Group,,,,,,,,,,,,,,,,,CO,,,,2021-12-27 12:39,,,,
4563596458,West&Main,,,,,,,,,,,,,,,,,CO,,,,2022-03-25 13:45,,,,
4563318741,Seller's Broker Realty,,,,,,,,,,,,,,,,,CO,,,,2021-04-08 16:18,,,,
4564464214,StartPointe,,Gosia Shierlaw,,,,,,,,,,,,,,,TX,,,,2021-03-09 10:34,,,,
4563375479,W Property Brokers,,,,,,,,,,,,,,,,,CO,,,,2021-04-15 2:19,,,,
4563822180,Spirit Bear Realty,,,,,,,,,,,,,,,,,CO,,,,2021-07-02 11:56,,,,
4563415494,RMA Broker,,,,,,,,,,,,,,,,,CO,,,,,,,,
4563375477,Your Castle,,,,,,,,,,,,,+1 303-619-7117,2755 South Locust Street,STE 1100,Denver,CO,80016,,,2021-03-31 9:57,,https://yourcastle.com/,https://yourcastle.com/,
4563822178,United Real Estate,,,,,,,,,,,,,,,,,CO,,,,,,,,
4564350302,START Real Estate,,Michael Rimkie,,2020-10-30 16:33,,--,,,,,,,,,,,CO,,Bob Kodner,,2022-04-18 14:19,,,,
4563431824,KW Preferred Realty,,,,,,,,,,,,,,,,,CO,,,,,,,,
4563431823,KW-Billinger,,,,,,,,,,,,,,,,,CO,,,,,,,,
4563822182,Metro Brokers,,,,,,,,,,,,,,,,,CO,,,,,,,,
4564464215,Metro Real Estate,,,,,,,,,,,,,,,,,CO,,,,2022-03-15 13:32,,,,
4563632150,KW Preferred Realty-Sam Biller team,,,,,,,,,,,,,,,,,CO,,,,,,,,
4563596457,Lokation,,,,,,,,,,,,,,,,,CO,,,,2022-04-19 9:26,,,,
4563375478,Re/Max Urban Properties,,,,,,,,,,,,,,,,,CO,,,,2021-08-12 10:19,,,,
4563375480,KW Partners,,,,,,,,,,,,,,,,,CO,,,,,,,,
4563415493,K Company,,,,,,,,,,,,,,,,,CO,,,,2021-04-08 14:27,,,,
4563431822,Colorado Highlands Realty - Collins Valente & Sandrock Team,,,,,,,,,,,,,,,,,CO,,,,2021-03-30 6:24,,,,
4563822179,Fathom - North Carolina,,Bradley Feiner (Deactivated User),,,,,,,,,,,,,,,NC,,,,2022-01-21 14:36,,,,
4563822181,Homesmart,,,,,,,,,,,,,,,,,CO,,,,2022-04-01 12:14,,,,
4564350301,Gables and Gates Realty,,,,,,,,,,,,,,,,,CO,,,,,,,,
4563628592,Fathom - Colorado,,,,,,,,,,,,,,,,,CO,,,,2022-04-20 11:19,,,,
4564376821,KW Advantage Realty LLC,,,,,,,,,,,,,,,,,CO,,,,2021-06-22 14:25,,,,
4563628594,Fathom - Colorado - Andrew's team,,Gosia Shierlaw,,,,,,,,,,,,,,,CO,,,,,,,,
4563632151,Fathom - Texas,,,,,,,,,,,,,,,,,TX,,,,2022-04-11 10:29,,,,
4563804958,Bluebird - Maturo & Spahr Team,,,,,,,,,,,,,,,,,CO,,,,,,,,
4563628593,Brokers Guild,,,,,,,,,,,,,,,,,CO,,,,2022-03-21 11:37,,,,
4564346619,Andersonreg,,,,,,,,,,,,,8007842616,2883 East Spring Street,,Long Beach,CA,90806,,,2020-10-16 19:06,,andersonreg.com,andersonreg.com,
4563646375,Berkshire Hathaway Home Services - The Preferred Realty - Jankowski Team,,Jen Schwartz (Deactivated User),,,,,,,,,,,,9840 Old Perry Hwy,,Wexford,PA,15090,,,2021-09-08 14:44,,,,
4562358008,EXIT Realty (SD - MN),,,,,,,,,,,,,,416 Demers Avenue,,Grand Forks,ND,58201,,,2021-03-19 11:27,,iheartexit.com,iheartexit.com,
4562257437,Iron Valley Realtors - Virginia Beach,,,,,,,,,,,,,(757) 645-9700,200 Benidix Road Ste. 270,,Virginia Beach,VA,23452,,,2020-12-16 14:38,,ironvalleyvirginiabeach.com,ironvalleyvirginiabeach.com,
4559424316,Keller Williams Realty Cherry Valley,,,,,,,,,,,,,8034,409 Marlton PIKE E,,Cherry Hill,NJ,78746,,,2020-11-19 9:11,,kwcherryhill.yourkwoffice.com,kwcherryhill.yourkwoffice.com,
4558702251,RE/MAX - Advantage - Kaplan Team,,,,,,,,,,,,,,2017 W Main St.,,Waynesboro,VA,22980,,,2022-03-29 11:23,,,,
4559097191,RE/MAX  - Advantage - Waynesboro,,,,,,,,,,,,,540-949-4174,2017 W. Main St.,,Waynesboro,VA,22980,,,,,,,
4558564730,Engel & Volkers - Miami Coconut Grove,,,,,,,,,,,,,305-913-5499,3162 Commodore Plaza Suite 1A,11TH FL,Miami,FL,33133,,,2022-01-19 12:21,,miamicoconutgrove.evrealestate.com,miamicoconutgrove.evrealestate.com,
4558564453,Oregon Trail Realty,,,,,,,,,,,,,+1 541-786-3164,60919 Stackland Road,,Cove,OR,97824,,,,,oregontrailrealty.com,oregontrailrealty.com,
4557962504,Weichert Big Dog Group,,,,,,,,,,,,,615) 799-9494,2060 Fairview Blvd,,Fairview,TN,37062,,,2020-11-08 16:28,,weichertbdg.com,weichertbdg.com,
4557962200,Coldwell Banker - Chicopee,,,,,,,,,,,,,413-536-0573,1421 Granby Rd,,Chicopee,MA,1020,,,2020-11-10 10:29,,,,
4557752401,William Raveis Real Estate - Corporate,,Bradley Feiner (Deactivated User),,,,,,,,,,,781.354.3322,1713 Massachusetts Avenue,,Lexington,MA,2420,,,2021-08-24 12:43,,raveis.com,raveis.com,
4557605350,Ascent Realty LLC - The Kuhl Team,,Jen Schwartz (Deactivated User),,,,,,,,,,,,127 Jules Way,,Gypsum,CO,81637,,,2020-12-22 9:15,,,,
4557612743,Ascent Realty Colorado LLC,,,,,,,,,,,,,970-306-6405,127 Jules Way,,Gypsum,CO,81637,,,,,,,
4557520016,CAR - California Association of Realtors,,,,,,,,,,,,,+1 213-739-8200,525 South Virgil Avenue,,Los Angeles,CA,90020,,,2020-10-02 10:40,,car.org,car.org,
4557407634,HPB Realty,,,,,,,,,,,,,414-215-9812,3127 W. Wisconsin Ave.,,Milwaukee,WI,53208,,,,,hpbrealty.com,hpbrealty.com,
4555230453,RE/MAX WHATCOM COUNTY INC.,,,,,,,,,,,,,3606471313,913 Lakeway Drive,,Bellingham,WA,98229,,,2022-04-05 17:55,,nwhomes.net,nwhomes.net,
4555236248,Keller Williams Legendary - Garden City NY,,,,,,,,,,,,,(516) 328-8600,925 Hempstead Tpke Ste 438,,Garden City,NY,11530,,,2021-08-25 17:18,,mc1137.yourkwoffice.com,mc1137.yourkwoffice.com,
4555122921,Keller Williams Domain - Birmingham MI,,,,,,,,,,,,,(248) 590-0800,210 S. Old Woodward,,Birmingham,MI,48009,,,2021-01-11 14:02,,mc1017.yourkwoffice.com,mc1017.yourkwoffice.com,
4552816180,PalmerHouse Properties,,Bradley Feiner (Deactivated User),,,,,,,,,,,+1 404-876-4901,2911 Piedmont Road Northeast,,Atlanta,GA,30033,,,2021-05-13 11:22,,palmerhouseproperties.com,palmerhouseproperties.com,
4552399517,Engel & Völkers - San Antonio,,Clayton Sanders (Deactivated User),,,,,,,,,,,2122343100,430 PARK AVE,11TH FL,San Antonio,TX,10022,,,,,sanantonio.evrealestate.com,sanantonio.evrealestate.com,
4552399513,Wine Country Propert,,,,,,,,,,,,,,532 NE GALLOWAY,,McMinnville,OR,97128,,,,,wcpcompanies.com,wcpcompanies.com,
4552286627,Soldbyvanguard,,,,,,,,,,,,,+1 318-855-2925,218 TRENTON ST,,West Monroe,,71291,,,2022-02-25 8:38,,soldbyvanguard.com,soldbyvanguard.com,
4552293697,Engel & Völkers  - Tuscon,,,,,,,,,,,,,520-227-2930,2905 East Skyline Drive,11TH FL,Tucson,AZ,85718,,,,,tucson.evrealestate.com,tucson.evrealestate.com,
4548589459,,,,,,,,,,,,,,,,,,,,,,2020-12-21 19:17,,Realty1Team,Realty1Team,
4548549427,Realty One Group - Willamette Valley,,,,,,,,,,,,,+1 949-596-7874,23811 Aliso Creek Road,,Laguna Niguel,CA,27614,,,2020-10-20 9:56,,willamettevalley.myrealtyonegroup.com,willamettevalley.myrealtyonegroup.com,
4546701795,Keller Williams - Atlanta - Buckhead,,,,,,,,,,,,,404-604-3800,3650 Habersham Rd NW,,Atlanta,GA,30305,,,2020-09-30 21:20,,,,
4546382636,Better Homes and Gardens Capital Area,,,,,,,,,,,,,717.920.3948,500 N Progress Avenue,,Harrisburg,PA,17109,,,2020-09-29 9:17,,bhgre.com,bhgre.com,
4546350419,Century 21 TheOne,,,,,,,,,,,,,518.­563.7350,438 Route 3,,Plattsburgh,NY,12901,,,2021-07-14 9:06,,theone.c21.com,theone.c21.com,
4545085688,Keller Williams Memphis,,,,,,,,,,,,,901-261-7900,775 Ridge Lake Blvd Ste 400,,Memphis,TN,38120,,,2021-08-05 17:35,,mc584.yourkwoffice.com,mc584.yourkwoffice.com,
4543536852,Berkshire Hathaway HomeServices Georgia Properties,,,,,,,,,,,,,+1 770-475-0505,100 Mansell Court East,,Roswell,GA,30009,,,2021-05-25 10:02,,bhhsgeorgia.com,bhhsgeorgia.com,
4543596696,eXp Realty Ohio,,,,,,,,,,,,,866-212-4991,159 Crocker Park Blvd Suite 400,,Westlake,OH,44145,,,2020-12-18 14:18,,oh.exprealty.com,oh.exprealty.com,
4543392102,Coldwell Banker Advantage - Sanford - Sandord Surrounded,,,,,,,,,,,,,910-644-4801,1208 Red Oak Dr.,,Sanford,NC,27330,,,2021-12-21 12:38,,,,
4543314128,The Real Estate Lab,,,,,,,,,,,,,,,,,,73170,,,,,aubreylistsfor1percent.com,aubreylistsfor1percent.com,
4542843354,,,,,,,,,,,,,,,,,,,,,,2020-11-04 13:48,,Kale,Kale,
4542697454,The Crutcher Group,,,,,,,,,,,,,417-612-8965,636 W. Republic Rd. Ste. B100,,Springfield,MO,65807,,,2020-11-19 20:19,,springfieldmo-homesearch.com,springfieldmo-homesearch.com,
4542604857,,,,,,,,,,,,,,,,,,,,,,2020-10-14 15:36,,Braveheart,Braveheart,
4540401534,Tru View Realty,,,,,,,,,,,,,+1 856-861-4513,923 Haddonfield Rd,,Cherry Hill,NJ,8002,,,2020-09-28 10:14,,truviewrealty.com,truviewrealty.com,
4539831278,eXp Realty - Delaware - Dover,,,,,,,,,,,,,302-213-3868,144 Kings Hwy,Suite 301,Dover,DE,19901,,,2020-10-02 15:42,,de.exprealty.com,de.exprealty.com,
4539755790,Sold By Michaela,,,,,,,,,,,,,401-935-3390,47 High Street,,Westerly,RI,2891,,,2021-11-09 9:54,,soldbymichaela.com,soldbymichaela.com,
4536896541,Keller Williams - Santa Cruz,,,,,,,,,,,,,+1 512-327-3070,1221 South MoPac Expressway,,Austin,CA,78746,,,2020-11-19 11:53,,kwsc.yourkwoffice.com,kwsc.yourkwoffice.com,
4531628815,Keller Williams - Northwest MT,,,,,,,,,,,,,+1 512-327-3070,1221 South MoPac Expressway,,Austin,MT,78746,,,2022-01-19 15:33,,mc840.yourkwoffice.com,mc840.yourkwoffice.com,
4531505717,Keller Williams - Lake Cities,,,,,,,,,,,,,+1 512-327-3070,1221 South MoPac Expressway,,Austin,TX,78746,,,2020-12-22 15:24,,lakecities.yourkwoffice.com,lakecities.yourkwoffice.com,
4531510446,Keller Williams - Mid Willamette,,Clayton Sanders (Deactivated User),,,,,,,,,,,+1 512-327-3070,1221 South MoPac Expressway,,Austin,TX,78746,,,2020-12-21 14:04,,midwillamette.yourkwoffice.com,midwillamette.yourkwoffice.com,
4531331942,Insight Realty Network,,Bob Kodner,,2020-09-30 15:47,,Brokerage,2022-10-01,,,,,,8176583924,1751 River Run,,Dallas,TX,76107,Bob Kodner,,2022-04-17 7:37,,insightrealtynetwork.com,insightrealtynetwork.com,
4530572863,United Real Estate Middle Tennessee,,,,,,,,,,,,,,1602 West Northfield Boulevard,,Murfreesboro,TN,37129,,,2020-10-07 8:49,,unitedrealestatemiddletn.com,unitedrealestatemiddletn.com,
4530572544,Berkshire Hathaway - Intero - Pleasanton,,,,,,,,,,,,,925-621-6200,5960 Stoneridge Dr,Suite 101,Pleasanton,CA,94588,,,2021-01-22 14:07,,,,
4530540540,Keller Williams Team Realty,,,,,,,,,,,,,(973) 253-2800,525 Piaget Ave 2nd Floor,,Clifton,NJ,7011,,,2020-11-30 9:56,,kwclifton.yourkwoffice.com,kwclifton.yourkwoffice.com,
4529986433,Trend Atlanta Realty,,,,,,,,,,,,,7707771321,4825 Georgia 9,,Alpharetta,GA,30041,,,,,trendatlanta.com,trendatlanta.com,
4527427064,DocuSign,,,,,,,,,,,,,+1 415-489-4940,221 Main Street,,San Francisco,CA,94105,,,,,docusign.com,docusign.com,
4525823707,Dickson Realty,,Clayton Sanders (Deactivated User),,,,,,,,,,,7758318686,1030 Caughlin Crossing,,Reno,NV,89519,,,2021-03-18 13:56,,dicksonrealty.com,dicksonrealty.com,
4525713327,NextHome - 383 Real Estate,,,,,,,,,,,,,731-434-9544,110 East Main St.,,Henderson,TN,38340,,,2020-09-29 16:15,,nexthome383.com,nexthome383.com,
4525694870,Generous Property,,,,,,,,,,,,troy@generousproperty.com,(941) 275-9399,8130 Lakewood Main Street,Suite 103 #325,Lakewood Ranch,FL,34202,,,2020-09-24 17:11,,generousproperty.com,generousproperty.com,
4525555507,PureWest Christie's International Real Estate,,Clayton Sanders (Deactivated User),,,,,,,,,,,+1 406-885-6987,1612 West Main Street,,Bozeman,MT,59901,,,2021-03-25 15:16,,purewestrealestate.com,purewestrealestate.com,
4525548645,Corcoran Group LLC,,,,,,,,,,,,,415-552-9500,850 7th Street,,San Francisco,CA,94107,,,,,zephyrre.com,zephyrre.com,
4525548426,RE/MAX Property Center,,,,,,,,,,,,,(201) 566-5353,E 49 Midland Ave,,Paramus,NJ,7652,,,2020-10-05 12:05,,remax.com,remax.com,
4525462119,exp - New York Home Squad,,,,,,,,,,,,,,,,,NY,,,,2021-05-12 14:03,,newyorkhomesquad.com,newyorkhomesquad.com,
4524594277,Wesley Harper,,,,,,,,,,,,,+1 404-721-2412,3325 Paddocks Parkway,STE 190,Suwanee,GA,30005,,,2020-10-13 8:52,,justatlantarealestate.com,justatlantarealestate.com,
4524489909,Dealpath,,,,,,,,,,,,,+1 415-625-3545,300 California St,,San Francisco,CA,94104,,,,,dealpath.com,dealpath.com,
4520730705,Keller Williams - Buffalo Northtowns,,,,,,,,,,,,,716-818-3200,5500 Main St.,Suite 108,Williamsville,NY,,,,2020-10-17 5:20,,,,
4520336109,,,,,,,,,,,,,,,,,,,,,,,,JACKSONVILLE,JACKSONVILLE,
4519751545,Capstone Realty Professionals,,Jen Schwartz (Deactivated User),,,,,,,,,,,6024210912,1425 East McDowell Road,,Phoenix,AZ,85006,,,2020-11-30 14:32,,soldonphoenix.com,soldonphoenix.com,
4519570125,Executive Realty and Finance,,,,,,,,,,,,,,13701 Riverside Drive,,Los Angeles,CA,91423,,,2020-09-28 15:46,,executiverf.com,executiverf.com,
4519507354,David Lyng Corporate,,Clayton Sanders (Deactivated User),246000,2020-12-03 10:43,2020-12-03,,,,,,,,8317636700,2170 41st Avenue,,Capitola,CA,95010,,,2020-12-16 14:01,,davidlyng.com,davidlyng.com,
4518575968,FMLS,,,,,,,,,,,,,,5457 Roswell Road,,Atlanta,GA,30342,,,,,fmls.com,fmls.com,
4518481194,Smoke Rise Agents,,,,,,,,,,,,,+1 678-717-7903,3350 Northlake Parkway Northeast,STE B 205,Atlanta,GA,30084,,,2021-06-29 8:34,,smokeriseagents.com,smokeriseagents.com,
4518356207,Fazendin Realtors,,Tom Brinson (Deactivated User),,,,,,,,,,andy@fazhomes.com,+1.952.473.7000,15550 Wayzata Boulevard,,Wayzata,MN,55391,Robert Jackson,,2021-10-29 12:31,,fazhomes.com,fazhomes.com,
4512124842,Pennsylvania Association of Realtors,,,,,,,,,,,,,+1 800-555-3390,500 North 12th Street,,Lemoyne,PA,17043,,,,,parealtors.org,parealtors.org,
4512160331,mysite-4,,,,,,,,,,,,,+1 615-750-2606,601 Old Hickory Blvd,,Nashville,,37209,,,2020-09-22 15:09,,realistrealtytn.com,realistrealtytn.com,
4512267454,,,,,,,,,,,,,,,,,,,,,,2021-03-25 23:32,,Homesmart,Homesmart,
4512052883,houstonmetrolife.com,,,,,,,,,,,,,,1644 W Alabama St,,Houston,TX,77006,,,2020-09-22 18:48,,houstonmetrolife.com,houstonmetrolife.com,
8383484928,Lokation Realty,,Robert Jackson,0,2022-04-04 9:54,,Membership,,2022-04-27,,,,,,13010 Morris Rd. Suite 650,,Alpharetta,GA,30004,Robert Jackson,,2022-04-18 17:41,,lokationre.com,lokationre.com,
4511835860,Vanguard Properties,,Clayton Sanders (Deactivated User),,,,,,,,,,,+1 707-888-2649,2501 Mission Street,,San Francisco,CA,94109,,,2020-11-17 14:42,,vanguardproperties.com,vanguardproperties.com,
4511738617,Keller Williams - Rio Grand Valley,,,,,,,,,,,,,+1 512-327-3070,1221 South MoPac Expressway,,Austin,TX,78746,,,2021-01-05 13:02,,kwrgv.yourkwoffice.com,kwrgv.yourkwoffice.com,
4511678148,Chantel Ray Real Estate,,,,,,,,,,,,,757-717-1003,1833 Republic Road,,Virginia Beach,VA,23454,,,2020-09-22 14:17,,chantelray.com,chantelray.com,
4510619306,Keller Williams - Irvine,,,,,,,,,,,,,+1 512-327-3070,1221 South MoPac Expressway,,Irvine,CA,78746,,,2020-11-05 13:21,,kwirvine.yourkwoffice.com,kwirvine.yourkwoffice.com,
4510619013,Keller Williams - Yuba Sutter,,,,,,,,,,,,,+1 512-327-3070,1221 South MoPac Expressway,,Austin,CA,78746,,,2021-01-20 20:43,,yubasutter.yourkwoffice.com,yubasutter.yourkwoffice.com,
4510610591,The Home Link Team,,,,,,,,,,,,,864.735.7045,31 Boland Court,,Greenville,SC,29615,,,2021-10-11 13:04,,thehomelinkteam.com,thehomelinkteam.com,
4510610590,Servus Realty Group,,,,,,,,,,,,,+1 864-787-3299,451 Haywood Road,,Greenville,,29607,,,2021-02-09 14:07,,servusrealtygroup.com,servusrealtygroup.com,
4510577734,HouseCanary,,Bryan Bowles,,,,,,,,,,,855-218-9597,201 Spear Street,,San Francisco,CA,94105,,,,,housecanary.com,housecanary.com,
4510585960,Keller Williams - Portland Premiere,,,,,,,,,,,,,+1 512-327-3070,1221 South MoPac Expressway,,Portland,OR,78746,,,2020-09-27 21:45,,portlandpremiere.yourkwoffice.com,portlandpremiere.yourkwoffice.com,
4505752017,Keller Williams Indy Metro South,,,,,,,,,,,,,(317) 882-5900,1644 Fry Road Suite A,,Greenwood,IN,46142,,,2020-11-05 9:10,,kellerwilliamsindymetrosouth.yourkwoffice.com,kellerwilliamsindymetrosouth.yourkwoffice.com,
4505396238,The Boulevard Company,,,,,,,,,,,,,843-619-7816,806 Johnnie Dodds Boulevard,Suite 100,Mount Pleasant,SC,29464,,,,,theblvdcompany.com,theblvdcompany.com,
4505419863,The Boulevard Company - Southern Bell Living,,,,,,,,,,,,,843-287-9888,35 Broad St.,French Quarter,Charleston,SC,29401,,,2020-09-24 11:36,,southernbellliving.com,southernbellliving.com,
4504843479,West & Main,,,,,,,,,,,,,,2010 Youngfield Street,,Golden,,80401,,,2021-04-08 16:32,,westandmain.co,westandmain.co,
4493436360,Keller Williams - AZ Northeast,,,,,,,,,,,,,+1 512-327-3070,1221 South MoPac Expressway,,Austin,AZ,78746,,,2021-11-30 14:16,,mc574.yourkwoffice.com,mc574.yourkwoffice.com,
4492843312,Keller Williams Realty New Orleans,,Tom Brinson (Deactivated User),7475,2020-09-21 16:47,2020-09-21,,,,,GSREIN - Gulf South Real Estate Information Network,,doussan@kw.com,504-862-0100,8601 Leake Ave,,New Orleans,LA,70118,Bob Kodner,,2022-04-22 13:02,Yes,neworleans.yourkwoffice.com,neworleans.yourkwoffice.com,
4492564941,RE501,,,,,,,,,,,,,+1 501-225-0501,6020 Ranch Drive,,Little Rock,AR,72223,,,2020-09-23 12:12,,re501.com,re501.com,
4492534078,Ultima Real Estate,,Clayton Sanders (Deactivated User),,,,,,,,,,,9729809393,5220 Spring Valley Road,,Dallas,TX,75240,,,2020-09-28 15:02,,ultimare.com,ultimare.com,
4492362798,Vylla - Jacksonville,,Bob Kodner,,,,,,,,,,,,,,Jacksonville,FL,,,,2021-11-02 11:30,,,,
4492357699,Real Living Real Estate - Action Realty,,,,,,,,,,,,,4408088729,601 Stones Crossing Rd.,Ste. C-2,Easton,PA,18045,,,2020-09-21 17:17,,,,
4489837868,Green Eagle Realty - Port St. Lucie,,,,,,,,,,,,,,201 Port St. Lucie Blvd.,,Port Saint Lucie,FL,33486,,,2020-09-23 17:04,,,,
4488513099,Fixed Rate Real Estate,,,,,,,,,,,,,303-910-2552,5200 DTC Pkwy Suite 300,,Greenwood Village,CO,80111,,,2022-03-30 10:18,,fixedrealty.com,fixedrealty.com,
4488444561,Dilbeck Real Estate,,,,,,,,,,,,,8187282200,1030 Foothill Blvd,,,CA,91101,,,2020-09-28 12:24,,dilbeck.com,dilbeck.com,
4488453883,Southern Lifestyle Properties of SC,,,,,,,,,,,,,(843) 368-2483,7 OFFICE WAY,#D,Hilton Head Island,SC,29928,,,2021-01-26 7:31,,hiltonhead.southernlifestyleproperties.com,hiltonhead.southernlifestyleproperties.com,
4488453557,House is a Home Realty,,,,,,,,,,,,,(585) 337-0785,1215 North Goodman Street,POB 189,Rochester,NY,14609,,,2021-02-02 17:08,,house-is-a-home-reality.business.site,house-is-a-home-reality.business.site,
4488384311,Coldwell Banker - West Shell - Build Collective,,Bob Kodner,2990,2020-09-19 10:04,,,,,,,,,,9361 Montgomery Rd.,Suite D,Cincinnati,OH,45242,,,2021-07-23 9:51,,,,
4488241609,Sara Holland and Co,,,,,,,,,,,,,603-210-4444,One Bridge St,,Plymouth,NH,3253,,,2020-10-19 18:44,,sarahollandco.com,sarahollandco.com,
4488233819,Coldwell Banker - Lake Norman,,,,,,,,,,,,,704-987-0123,129 Mecklynn Rd,,Mooresville,NC,28117,,,2020-09-22 12:37,,,,
4487530004,NextHome Advisors,,,,,,,,,,,,,,1400 Colonial Boulevard,,Fort Myers,FL,33907,,,2020-09-21 19:39,,yournexthomeadvisors.com,yournexthomeadvisors.com,
4487529913,Berkshire Hathaway HomeServices - The Preferred Realty - Wexford,,Bradley Feiner (Deactivated User),,,,,,,,,,,800-715-3695,9840 Old Perry Hwy,,Wexford,PA,1590,,,2020-09-22 17:29,,,,
4487198458,American Home Agents,,,,,,,,,,,,,+1 303-695-5900,3045 South Parker Road,,Aurora,CO,80014,,,2020-10-05 14:31,,americanhomeagents.com,americanhomeagents.com,
4487008840,Gentry Realty,,,,,,,,,,,,,315-942-4408,117 Main Street,,Boonville,NY,13309,,,2020-11-24 13:05,,gentryrealtyproperties.com,gentryrealtyproperties.com,
4486981310,RE/MAX Lifestyle - Corporate,,Bob Kodner,,2020-10-13 14:13,2020-10-13,Brokerage,2022-10-01,,,,,,+1 315-952-1356,461 S Main St,,North Syracuse,NY,13212,Bob Kodner,,2022-04-12 11:20,,relifestyle.com,relifestyle.com,
4483304921,Rawls Realty,,,,,,,,,,,,,+1 912-656-0471,130 Canal Street,,Pooler,GA,31322,,,,,rawlsrealty.com,rawlsrealty.com,
4483261705,Buyers Market Realty,,,,,,,,,,,,,315-542-0123,37 N Ann St.,,Little Falls,NY,13365,,,2020-09-19 7:15,,,,
4483186688,Redfin Corp - Columbia,,,,,,,,,,,,,,10320 Little Patuxent Pkwy,Suite 150,Columbia,MD,21044,,,,,,,
4483186507,Coldwell Banker - West Shell,,Bradley Feiner (Deactivated User),,,,,,,,,,,,,,Cincinnati,OH,,,,2021-01-26 7:23,,,,
4482875012,Fathom Realty - Charlotte,,,,,,,,,,,,,,6000 Fairview Road,Ste. 1200,Charlotte,NC,28210,,,2020-09-22 14:11,,,,
4482770173,Long Realty - Fox Group,,,,,,,,,,,,,+1 480-516-0555,900 East River Road,,Tucson,AZ,85254,,,2020-11-13 14:49,,longrealtythefoxgroup.com,longrealtythefoxgroup.com,
4482726581,Howard Hanna Real Estate Services - Pittsford,,,,,,,,,,,,,585-381-4770,33 S. Main St.,,Pittsford,NY,14534,,,,,https://www.howardhanna.com/,https://www.howardhanna.com/,
4482726511,Quali-Tech Properties,,,,,,,,,,,,,256-837-2229,2622 Jordan Lane NW,,Huntsville,AL,35816,,,,,,,
4482665200,Lucerne Valley Properties,,,,,,,,,,,,,760-248-2222,32746 Old Woman Springs Rd,,Lucerne Valley,CA,92356,,,2020-10-26 11:28,,lucernevalleyproperties.com,lucernevalleyproperties.com,
4482520653,Howard Hanna Real Estate Services - Arcade,,,,,,,,,,,,,585-496-5230,560 West Main St,,Arcade,NY,14009,,,,,howardhanna.com,howardhanna.com,
4482458802,Penn-Jersey Realty LLC,,Tom Brinson (Deactivated User),,,,,,,,,,,267.339.4341,501 Cambria Avenue 114,,Bensalem,PA,,,,2022-01-13 9:24,,jimolivieri.com,jimolivieri.com,
